file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_mand_factor\set70\u_mand_factor_0.5.py,u_mand_factor,70,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,45.999995,68.999997,22.042855,1,1,1070,0
u_mand_factor\set70\u_mand_factor_0.6.py,u_mand_factor,70,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,15,55.200002,73.600002,26.45143,1,1,1070,0
u_mand_factor\set70\u_mand_factor_0.7.py,u_mand_factor,70,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,15,64.399998,78.199997,30.859999,1,1,1070,0
u_mand_factor\set70\u_mand_factor_0.8.py,u_mand_factor,70,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,15,73.600001,82.800003,35.268572,1,1,1070,0
u_mand_factor\set70\u_mand_factor_0.9.py,u_mand_factor,70,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180002,40,15,82.800002,87.400003,39.677144,1,1,1070,0
u_mand_factor\set71\u_mand_factor_0.1.py,u_mand_factor,71,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,9,9.200001,50.599998,4.408572,1,0,1071,0
u_mand_factor\set71\u_mand_factor_0.2.py,u_mand_factor,71,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640003,40,9,18.4,55.200005,8.817143,1,0,1071,0
u_mand_factor\set71\u_mand_factor_0.3.py,u_mand_factor,71,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,9,27.6,59.799999,13.225714,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.4.py,u_mand_factor,71,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,9,36.800001,64.4,17.634286,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.5.py,u_mand_factor,71,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,45.999999,68.999999,22.042857,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.6.py,u_mand_factor,71,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,9,55.200001,73.599998,26.451429,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.7.py,u_mand_factor,71,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,9,64.399999,78.199998,30.859999,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.8.py,u_mand_factor,71,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,9,73.599999,82.800002,35.268571,1,1,1071,0
u_mand_factor\set71\u_mand_factor_0.9.py,u_mand_factor,71,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,9,82.800001,87.399998,39.677143,1,1,1071,0
u_mand_factor\set72\u_mand_factor_0.1.py,u_mand_factor,72,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,13,9.2,50.600003,4.72,1,0,1072,0
u_mand_factor\set72\u_mand_factor_0.2.py,u_mand_factor,72,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639999,40,13,18.399997,55.199999,9.439998,1,0,1072,0
u_mand_factor\set72\u_mand_factor_0.3.py,u_mand_factor,72,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,13,27.599997,59.800001,14.159998,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.4.py,u_mand_factor,72,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.800001,64.4,18.880001,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.5.py,u_mand_factor,72,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,13,46.0,68.999994,23.6,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.6.py,u_mand_factor,72,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,13,55.199998,73.599998,28.319999,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.7.py,u_mand_factor,72,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.4,78.200001,33.04,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.8.py,u_mand_factor,72,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,13,73.600001,82.8,37.760001,1,1,1072,0
u_mand_factor\set72\u_mand_factor_0.9.py,u_mand_factor,72,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179994,40,13,82.799997,87.399991,42.479998,1,1,1072,0
u_mand_factor\set73\u_mand_factor_0.1.py,u_mand_factor,73,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419999,40,9,9.200001,50.599999,4.601819,1,0,1073,0
u_mand_factor\set73\u_mand_factor_0.2.py,u_mand_factor,73,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639999,40,9,18.399999,55.199999,9.203636,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.3.py,u_mand_factor,73,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,9,27.6,59.800001,13.805455,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.4.py,u_mand_factor,73,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,9,36.8,64.399999,18.407273,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.5.py,u_mand_factor,73,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,45.999998,68.999999,23.00909,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.6.py,u_mand_factor,73,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,9,55.2,73.599998,27.610909,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.7.py,u_mand_factor,73,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,9,64.400001,78.200002,32.212728,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.8.py,u_mand_factor,73,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,9,73.599999,82.799998,36.814545,1,1,1073,0
u_mand_factor\set73\u_mand_factor_0.9.py,u_mand_factor,73,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180002,40,9,82.8,87.400003,41.416364,1,1,1073,0
u_mand_factor\set74\u_mand_factor_0.1.py,u_mand_factor,74,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,9,9.200002,50.600002,4.280001,1,0,1074,0
u_mand_factor\set74\u_mand_factor_0.2.py,u_mand_factor,74,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,9,18.399998,55.200003,8.559999,1,0,1074,0
u_mand_factor\set74\u_mand_factor_0.3.py,u_mand_factor,74,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,9,27.599999,59.800001,12.839999,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.4.py,u_mand_factor,74,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080004,40,9,36.800001,64.400006,17.120001,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.5.py,u_mand_factor,74,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,45.999999,68.999999,21.399999,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.6.py,u_mand_factor,74,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,9,55.199999,73.6,25.679999,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.7.py,u_mand_factor,74,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,9,64.4,78.199998,29.96,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.8.py,u_mand_factor,74,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,9,73.600001,82.799997,34.240001,1,1,1074,0
u_mand_factor\set74\u_mand_factor_0.9.py,u_mand_factor,74,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180003,40,10,82.8,87.400005,38.52,1,1,1074,4
u_mand_factor\set75\u_mand_factor_0.1.py,u_mand_factor,75,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.42,40,9,9.200001,50.6,4.286667,1,0,1075,0
u_mand_factor\set75\u_mand_factor_0.2.py,u_mand_factor,75,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,9,18.399998,55.199997,8.573332,1,0,1075,0
u_mand_factor\set75\u_mand_factor_0.3.py,u_mand_factor,75,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,9,27.6,59.799998,12.86,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.4.py,u_mand_factor,75,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,9,36.799999,64.399999,17.146666,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.5.py,u_mand_factor,75,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,46.0,68.999999,21.433333,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.6.py,u_mand_factor,75,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,9,55.200001,73.600001,25.720001,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.7.py,u_mand_factor,75,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,9,64.399999,78.199998,30.006666,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.8.py,u_mand_factor,75,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,9,73.600001,82.800002,34.293334,1,1,1075,0
u_mand_factor\set75\u_mand_factor_0.9.py,u_mand_factor,75,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179997,40,13,82.799998,87.399995,38.519999,1,1,1075,1
u_mand_factor\set76\u_mand_factor_0.1.py,u_mand_factor,76,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420001,40,12,9.200002,50.600001,4.280001,1,0,1076,0
u_mand_factor\set76\u_mand_factor_0.2.py,u_mand_factor,76,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,12,18.4,55.199998,8.56,1,0,1076,0
u_mand_factor\set76\u_mand_factor_0.3.py,u_mand_factor,76,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,12,27.599998,59.800001,12.839999,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.4.py,u_mand_factor,76,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,12,36.800001,64.4,17.120001,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.5.py,u_mand_factor,76,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.0,69.000003,21.4,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.6.py,u_mand_factor,76,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520004,40,12,55.200001,73.600006,25.680001,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.7.py,u_mand_factor,76,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740006,40,12,64.400003,78.200009,29.960002,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.8.py,u_mand_factor,76,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959995,40,12,73.599997,82.799993,34.239998,1,1,1076,0
u_mand_factor\set76\u_mand_factor_0.9.py,u_mand_factor,76,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,12,82.799999,87.400001,38.519999,1,1,1076,0
u_mand_factor\set77\u_mand_factor_0.1.py,u_mand_factor,77,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419997,40,13,9.200001,50.599995,4.286667,1,0,1077,0
u_mand_factor\set77\u_mand_factor_0.2.py,u_mand_factor,77,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,13,18.4,55.199998,8.573333,1,0,1077,0
u_mand_factor\set77\u_mand_factor_0.3.py,u_mand_factor,77,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.600001,59.800005,12.860001,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.4.py,u_mand_factor,77,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079997,40,13,36.799999,64.399995,17.146666,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.5.py,u_mand_factor,77,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300005,40,13,46.000002,69.000007,21.433334,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.6.py,u_mand_factor,77,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,13,55.199997,73.6,25.719998,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.7.py,u_mand_factor,77,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740003,40,13,64.4,78.200005,30.006667,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.8.py,u_mand_factor,77,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,13,73.600001,82.800003,34.293334,1,1,1077,0
u_mand_factor\set77\u_mand_factor_0.9.py,u_mand_factor,77,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,12,82.799998,87.399998,39.599999,1,1,1077,1
u_mand_factor\set78\u_mand_factor_0.1.py,u_mand_factor,78,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.42,40,11,9.2,50.6,4.28,1,0,1078,0
u_mand_factor\set78\u_mand_factor_0.2.py,u_mand_factor,78,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,11,18.4,55.200002,8.56,1,0,1078,0
u_mand_factor\set78\u_mand_factor_0.3.py,u_mand_factor,78,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,11,27.6,59.800001,12.84,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.4.py,u_mand_factor,78,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,11,36.800001,64.4,17.120001,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.5.py,u_mand_factor,78,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999999,68.999998,21.399999,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.6.py,u_mand_factor,78,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,11,55.2,73.6,25.68,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.7.py,u_mand_factor,78,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,11,64.400003,78.200002,29.960002,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.8.py,u_mand_factor,78,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,11,73.6,82.800003,34.24,1,1,1078,0
u_mand_factor\set78\u_mand_factor_0.9.py,u_mand_factor,78,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179994,40,9,82.799997,87.399992,38.519998,1,1,1078,1
u_mand_factor\set79\u_mand_factor_0.1.py,u_mand_factor,79,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,10,9.199999,50.599998,4.279999,1,0,1079,0
u_mand_factor\set79\u_mand_factor_0.2.py,u_mand_factor,79,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640003,40,10,18.400001,55.200005,8.560001,1,0,1079,0
u_mand_factor\set79\u_mand_factor_0.3.py,u_mand_factor,79,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,10,27.6,59.799998,12.84,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.4.py,u_mand_factor,79,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080006,40,10,36.800003,64.400009,17.120002,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.5.py,u_mand_factor,79,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,46.000001,68.999998,21.400001,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.6.py,u_mand_factor,79,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,10,55.2,73.600001,25.68,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.7.py,u_mand_factor,79,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739997,40,10,64.399998,78.199995,29.959999,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.8.py,u_mand_factor,79,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960001,40,10,73.599997,82.800001,34.239998,1,1,1079,0
u_mand_factor\set79\u_mand_factor_0.9.py,u_mand_factor,79,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,15,82.799999,87.399997,38.519999,1,1,1079,3
u_mand_factor\set80\u_mand_factor_0.1.py,u_mand_factor,80,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,13,9.200001,50.599998,4.400001,1,0,1080,0
u_mand_factor\set80\u_mand_factor_0.2.py,u_mand_factor,80,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400006,55.200006,8.800003,1,0,1080,0
u_mand_factor\set80\u_mand_factor_0.3.py,u_mand_factor,80,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,13,27.599998,59.799997,13.199999,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.4.py,u_mand_factor,80,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.799999,64.4,17.599999,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.5.py,u_mand_factor,80,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,22.0,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.6.py,u_mand_factor,80,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520005,40,13,55.200005,73.600007,26.400002,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.7.py,u_mand_factor,80,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739995,40,13,64.399999,78.199993,30.799999,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.8.py,u_mand_factor,80,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,13,73.6,82.799997,35.2,1,1,1080,0
u_mand_factor\set80\u_mand_factor_0.9.py,u_mand_factor,80,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,13,82.799999,87.399997,39.599999,1,1,1080,0
u_mand_factor\set81\u_mand_factor_0.1.py,u_mand_factor,81,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,12,9.200003,50.600003,4.400002,1,0,1081,0
u_mand_factor\set81\u_mand_factor_0.2.py,u_mand_factor,81,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,12,18.399999,55.199998,8.799999,1,0,1081,0
u_mand_factor\set81\u_mand_factor_0.3.py,u_mand_factor,81,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860005,40,12,27.600002,59.800007,13.200001,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.4.py,u_mand_factor,81,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,12,36.800002,64.4,17.600001,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.5.py,u_mand_factor,81,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,12,45.999997,68.999994,21.999998,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.6.py,u_mand_factor,81,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,12,55.199998,73.599999,26.399999,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.7.py,u_mand_factor,81,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,12,64.4,78.199999,30.8,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.8.py,u_mand_factor,81,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960001,40,12,73.599998,82.800001,35.199999,1,1,1081,0
u_mand_factor\set81\u_mand_factor_0.9.py,u_mand_factor,81,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,11,82.799998,87.399997,41.416362,1,1,1081,1
u_mand_factor\set82\u_mand_factor_0.1.py,u_mand_factor,82,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419999,40,10,9.2,50.599999,4.286667,1,0,1082,0
u_mand_factor\set82\u_mand_factor_0.2.py,u_mand_factor,82,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,10,18.399999,55.200002,8.573333,1,0,1082,0
u_mand_factor\set82\u_mand_factor_0.3.py,u_mand_factor,82,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860005,40,10,27.600005,59.800007,12.860002,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.4.py,u_mand_factor,82,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080001,40,10,36.800001,64.400001,17.146667,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.5.py,u_mand_factor,82,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999999,68.999998,21.433333,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.6.py,u_mand_factor,82,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519996,40,10,55.199999,73.599994,25.719999,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.7.py,u_mand_factor,82,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,10,64.399999,78.200002,30.006666,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.8.py,u_mand_factor,82,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,10,73.599999,82.799998,34.293333,1,1,1082,0
u_mand_factor\set82\u_mand_factor_0.9.py,u_mand_factor,82,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180003,40,10,82.800002,87.400005,38.580001,1,1,1082,0
u_mand_factor\set83\u_mand_factor_0.1.py,u_mand_factor,83,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419995,40,15,9.199998,50.599993,4.286666,1,0,1083,0
u_mand_factor\set83\u_mand_factor_0.2.py,u_mand_factor,83,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640003,40,15,18.400002,55.200005,8.573334,1,0,1083,0
u_mand_factor\set83\u_mand_factor_0.3.py,u_mand_factor,83,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,15,27.6,59.799995,12.86,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.4.py,u_mand_factor,83,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079997,40,15,36.799998,64.399995,17.146666,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.5.py,u_mand_factor,83,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,15,45.999998,68.999993,21.433332,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.6.py,u_mand_factor,83,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,15,55.199999,73.600001,25.719999,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.7.py,u_mand_factor,83,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,15,64.399998,78.199999,30.006666,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.8.py,u_mand_factor,83,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,15,73.6,82.799999,34.293333,1,1,1083,0
u_mand_factor\set83\u_mand_factor_0.9.py,u_mand_factor,83,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.18,40,13,82.800002,87.4,38.520001,1,1,1083,2
u_mand_factor\set84\u_mand_factor_0.1.py,u_mand_factor,84,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,12,9.2,50.599997,4.72,1,0,1084,0
u_mand_factor\set84\u_mand_factor_0.2.py,u_mand_factor,84,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639996,40,12,18.399995,55.199994,9.439998,1,0,1084,0
u_mand_factor\set84\u_mand_factor_0.3.py,u_mand_factor,84,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,12,27.6,59.799995,14.16,1,1,1084,0
u_mand_factor\set84\u_mand_factor_0.4.py,u_mand_factor,84,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,12,36.8,64.399998,18.88,1,1,1084,0
u_mand_factor\set84\u_mand_factor_0.5.py,u_mand_factor,84,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.0,69.000002,23.6,1,1,1084,0
